"celex","date_force","force"
"32023R1080","2023-06-06","true"
"32023R1089","2023-06-07","true"
"32023R1090","2023-06-09","true"
"32023R1091","2023-06-26","true"
"32023R1092","2023-06-26","true"
"32023R1098","2023-06-05","true"
"32023R1100","2023-06-06","false"
"32023R1101","2023-06-27","true"
"32023R1102","2023-06-08","true"
"32023R1103","2023-06-08","true"
"32023R1104","2023-06-27","true"
"32023R1105","2023-06-27","true"
"32023R1106","2023-06-27","true"
"32023R1107","2023-06-27","true"
"32023R1108","2023-06-27","true"
"32023R1109","2023-06-27","true"
"32023R1110","2023-06-27","true"
"32023R1111","2023-06-08","true"
"32023R1113","2023-06-29","true"
"32023R1114","2023-06-29","true"
"32023R1115","2023-06-29","true"
"32023R1117","2023-06-28","true"
"32023R1118","2023-06-28","true"
"32023R1119","2023-06-28","true"
"32023R1120","2023-06-28","true"
"32023R1121","2023-06-28","true"
"32023R1122","2023-06-09","true"
"32023R1123","2023-06-09","true"
"32023R1125","2023-06-10","true"
"32023R1126","2023-06-10","true"
"32023R1127","2023-06-29","true"
"32023R1128","2023-06-29","true"
"32023R1129","2023-06-10","false"
"32023R1130","2023-06-29","true"
"32023R1131","2023-06-29","true"
"32023R1132","2023-06-29","true"
"32023R1133","2023-06-29","true"
"32023R1134","2023-06-12","true"
"32023R1139","2023-06-10","true"
"32023R1140","2023-06-10","true"
"32023R1141","2023-07-02","true"
"32023R1143","2023-07-02","true"
"32023R1144","2023-07-02","true"
"32023R1147","2023-06-12","true"
"32023R1149","2023-07-03","true"
"32023R1150","2023-07-03","true"
"32023R1151","2023-07-03","true"
"32023R1152","2023-07-03","true"
"32023R1153","2023-06-14","true"
"32023R1158","2023-07-04","true"
"32023R1159","2023-06-15","true"
"32023R1161","2023-07-05","true"
"32023R1162","2023-07-05","true"
"32023R1163","2023-07-05","true"
"32023R1166","2023-07-06","true"
"32023R1167","2023-07-06","true"
"32023R1168","2023-06-17","true"
"32023R1169","2023-07-06","true"
"32023R1170","2023-07-06","true"
"32023R1171","2023-07-06","true"
"32023R1172","2023-07-06","true"
"32023R1173","2023-07-06","true"
"32023R1174","2023-06-19","true"
"32023R1176","2023-07-09","false"
"32023R1178","2023-07-09","true"
"32023R1179","2023-07-09","true"
"32023R1182","2023-06-21","true"
"32023R1183","2023-06-21","true"
"32023R1184","2023-07-10","true"
"32023R1185","2023-07-10","true"
"32023R1186","2023-07-10","true"
"32023R1190","2023-06-22","true"
"32023R1191","2023-06-22","true"
"32023R1192","2023-07-11","true"
"32023R1193","2023-07-11","true"
"32023R1194","2023-06-21","true"
"32023R1195","2023-06-24","true"
"32023R1199","2023-07-12","true"
"32023R1200","2023-07-12","true"
"32023R1201","2023-07-12","true"
"32023R1202","2023-07-12","true"
"32023R1203","2023-06-25","true"
"32023R1214","2023-06-24","true"
"32023R1215","2023-06-24","true"
"32023R1216","2023-06-23","true"
"32023R1219","2023-07-16","true"
"32023R1220","2023-07-16","true"
"32023R1221","2023-07-16","true"
"32023R1222","2023-07-16","true"
"32023R1223","2023-07-16","true"
"32023R1224","2023-07-16","true"
"32023R1225","2023-01-01","true"
"32023R1226","2022-02-19","true"
"32023R1230","2023-07-19","true"
"32023R1231","2023-07-02","true"
"32023R1298","2023-06-26","true"
"32023R1300","2023-06-28","true"
"32023R1301","2023-06-28","true"
"32023R1308","2023-07-18","true"
"32023R1309","2023-01-01","true"
"32023R1310","2023-07-01","true"
"32023R1311","2023-07-18","true"
"32023R1312","2023-07-18","true"
"32023R1315","2023-07-01","true"
"32023R1316","2023-06-30","false"
"32023R1317","2023-06-29","true"
"32023R1321","2023-07-01","true"
"32023R1322","2023-07-01","true"
"32023R1324","2022-01-01","true"
"32023R1325","2023-07-20","true"
"32023R1326","2023-07-20","true"
"32023R1327","2023-07-20","true"
"32023R1328","2023-06-30","true"
"32023R1329","2023-07-20","true"
"32023R1330","2023-07-01","true"
"32023R1331","2023-07-01","true"
"32023R1332","2023-07-20","true"
"32023R1333","2023-07-20","true"
"32023R1334","2023-07-20","true"
"32023R1340","2023-07-23","true"
"32023R1341","2023-07-23","true"
"32023R1342","2023-07-23","true"
"32023R1343","2023-07-04","true"
"32023R1404","2023-07-05","true"
"32023R1405","2023-07-24","true"
"32023R1406","2023-07-25","true"
"32023R1407","2023-07-06","true"
"32023R1412","2023-07-26","true"
"32023R1413","2023-07-26","true"
"32023R1414","2023-07-26","true"
"32023R1415","2023-07-26","true"
"32023R1416","2023-07-26","true"
"32023R1417","2023-07-26","true"
"32023R1418","2023-07-27","true"
"32023R1419","2023-07-27","true"
"32023R1420","2023-07-27","true"
"32023R1421","2023-07-27","true"
"32023R1426","2023-07-30","true"
"32023R1427","2023-07-30","true"
"32023R1428","2023-07-30","true"
"32023R1429","2023-07-30","true"
"32023R1433","2023-07-12","true"
"32023R1434","2023-07-31","true"
"32023R1435","2023-07-31","true"
"32023R1436","2023-07-31","true"
"32023R1441","2023-07-13","true"
"32023R1442","2023-08-01","true"
"32023R1443","2023-08-01","true"
"32023R1444","2023-07-13","true"
"32023R1446","2023-08-02","true"
"32023R1447","2023-08-02","true"
"32023R1448","2023-07-21","true"
"32023R1449","2023-07-17","true"
"32023R1450","2023-07-15","true"
"32023R1451","2023-07-17","true"
"32023R1452","2023-07-15","true"
"32023R1453","2023-08-03","false"
"32023R1454","2023-08-03","true"
"32023R1455","2023-07-15","true"
"32023R1462","2023-07-18","true"
"32023R1463","2023-08-06","true"
"32023R1464","2023-08-06","true"
"32023R1465","2023-07-18","true"
"32023R1466","2023-06-27","true"
"32023R1470","2023-08-07","true"
"32023R1471","2023-07-25","true"
"32023R1472","2023-08-07","true"
"32023R1478","2023-06-30","true"
"32023R1479","2023-08-08","true"
"32023R1480","2023-08-08","false"
"32023R1481","2023-07-20","false"
"32023R1482","2023-07-20","false"
"32023R1483","2023-07-20","false"
"32023R1484","2023-08-08","true"
"32023R1485","2023-07-20","true"
"32023R1488","2023-08-09","true"
"32023R1489","2023-08-09","true"
"32023R1490","2023-08-09","true"
"32023R1491","2023-07-27","true"
"32023R1492","2023-08-09","true"
"32023R1495","2023-07-20","true"
"32023R1496","2023-07-20","true"
"32023R1497","2023-07-20","true"
"32023R1498","2023-07-20","true"
"32023R1499","2023-07-20","true"
"32023R1505","2023-07-22","false"
"32023R1506","2023-01-01","true"
"32023R1507","2023-08-10","true"
"32023R1508","2023-07-24","true"
"32023R1509","2023-07-24","true"
"32023R1510","2023-08-10","true"
"32023R1511","2023-07-24","true"
"32023R1524","2023-07-25","false"
"32023R1525","2023-07-25","true"
"32023R1529","2023-07-26","true"
"32023R1530","2023-08-14","true"
"32023R1531","2023-08-14","true"
"32023R1535","2023-07-29","true"
"32023R1536","2023-08-15","true"
"32023R1537","2023-08-15","true"
"32023R1538","2023-08-15","true"
"32023R1545","2023-08-16","true"
"32023R1546","2023-08-16","true"
"32023R1547","2023-08-16","true"
"32023R1557","2023-07-28","true"
"32023R1563","2023-07-28","true"
"32023R1564","2023-07-28","true"
"32023R1565","2023-07-28","true"
"32023R1569","2023-08-01","true"
"32023R1570","2023-08-20","true"
"32023R1571","2023-08-20","true"
"32023R1572","2023-08-20","true"
"32023R1577","2023-08-21","true"
"32023R1578","2023-08-21","true"
"32023R1579","2023-08-21","true"
"32023R1580","2023-08-03","true"
"32023R1581","2023-08-22","true"
"32023R1582","2023-08-22","true"
"32023R1583","2023-08-22","true"
"32023R1584","2023-08-01","true"
"32023R1588","2023-08-23","true"
"32023R1589","2023-08-23","true"
"32023R1590","2023-08-04","true"
"32023R1591","2023-08-03","true"
"32023R1593","2023-08-05","true"
"32023R1594","2023-08-05","true"
"32023R1595","2023-08-05","true"
"32023R1596","2023-08-05","true"
"32023R1597","2023-08-05","true"
"32023R1603","2023-08-08","true"
"32023R1605","2023-08-28","true"
"32023R1606","2023-08-28","true"
"32023R1607","2023-08-28","true"
"32023R1608","2023-08-28","true"
"32023R1609","2023-08-09","true"
"32023R1615","2023-08-29","true"
"32023R1616","2023-08-29","true"
"32023R1617","2023-08-10","true"
"32023R1618","2023-08-10","true"
"32023R1619","2023-08-09","false"
"32023R1620","2023-08-09","false"
"32023R1622","2023-08-30","true"
"32023R1626","2023-08-31","true"
"32023R1627","2023-08-31","true"
"32023R1630","2023-08-17","true"
"32023R1631","2023-08-15","true"
"32023R1632","2023-08-15","true"
"32023R1634","2023-09-05","true"
"32023R1636","2023-09-06","true"
"32023R1637","2023-08-18","true"
"32023R1640","2023-09-07","true"
"32023R1641","2023-09-07","true"
"32023R1642","2023-09-10","true"
"32023R1643","2023-08-22","true"
"32023R1644","2023-08-22","true"
"32023R1645","2023-09-10","true"
"32023R1647","2023-08-23","true"
"32023R1648","2023-08-23","true"
"32023R1649","2023-08-23","true"
"32023R1650","2023-09-12","true"
"32023R1651","2023-09-12","true"
"32023R1652","2023-09-12","true"
"32023R1653","2023-09-13","true"
"32023R1656","2023-09-14","true"
"32023R1657","2023-08-26","false"
"32023R1658","2023-08-26","false"
"32023R1659","2023-08-26","false"
"32023R1660","2023-08-26","false"
"32023R1661","2023-09-01","false"
"32023R1663","2023-09-17","true"
"32023R1664","2023-08-08","true"
"32023R1667","2023-10-10","false"
"32023R1668","2023-09-20","true"
"32023R1669","2023-09-20","true"
"32023R1670","2023-09-20","true"
"32023R1671","2023-09-20","true"
"32023R1672","2023-06-30","true"
"32023R1674","2023-09-21","true"
"32023R1675","2023-09-21","true"
"32023R1676","2023-09-21","true"
"32023R1677","2023-09-02","true"
"32023R1678","2023-09-21","true"
"32023R1679","2023-09-06","true"
"32023R1682","2023-09-24","true"
"32023R1686","2023-09-08","true"
"32023R1687","2023-09-26","true"
"32023R1688","2023-09-26","true"
"32023R1689","2023-09-26","true"
"32023R1690","2023-09-26","true"
"32023R1691","2023-09-26","true"
"32023R1692","2023-09-26","true"
"32023R1693","2023-09-28","true"
"32023R1694","2023-09-28","true"
"32023R1695","2023-09-28","true"
"32023R1697","2023-09-08","false"
"32023R1698","2023-09-27","true"
"32023R1699","2023-09-27","true"
"32023R1700","2023-09-08","true"
"32023R1701","2023-09-07","false"
"32023R1702","2023-09-28","true"
"32023R1703","2023-09-28","true"
"32023R1704","2023-09-28","true"
"32023R1705","2023-09-28","true"
"32023R1706","2023-09-28","true"
"32023R1707","2023-09-28","true"
"32023R1708","2023-09-28","true"
"32023R1709","2023-09-28","true"
"32023R1710","2023-09-28","true"
"32023R1711","2023-09-28","true"
"32023R1712","2023-09-28","true"
"32023R1713","2023-09-28","true"
"32023R1715","2023-09-08","true"
"32023R1717","2023-10-01","true"
"32023R1718","2023-10-01","true"
"32023R1719","2023-09-27","true"
"32023R1753","2023-10-02","true"
"32023R1754","2023-10-02","true"
"32023R1755","2023-10-02","true"
"32023R1756","2023-10-02","true"
"32023R1757","2023-10-02","true"
"32023R1758","2023-10-02","true"
"32023R1761","2023-10-03","true"
"32023R1762","2023-10-03","true"
"32023R1763","2023-10-03","true"
"32023R1764","2023-10-03","true"
"32023R1765","2023-09-15","true"
"32023R1766","2023-10-04","false"
"32023R1768","2023-10-05","true"
"32023R1769","2023-10-05","true"
"32023R1770","2023-10-05","true"
"32023R1771","2023-10-05","true"
"32023R1772","2023-10-05","true"
"32023R1773","2023-09-16","true"
"32023R1774","2023-10-05","true"
"32023R1775","2023-09-16","false"
"32023R1776","2023-09-16","false"
"32023R1777","2023-09-16","true"
"32023R1779","2023-09-15","true"
"32023R1781","2023-09-21","true"
"32023R1782","2023-09-21","true"
"32023R1783","2023-10-08","true"
"32023R1784","2023-10-08","true"
"32023R1787","2023-10-09","true"
"32023R1788","2023-09-20","true"
"32023R1792","2023-10-10","true"
"32023R1797","2023-10-11","true"
"32023R1798","2023-10-11","true"
"32023R1799","2023-09-22","true"
"32023R1803","2023-10-16","true"
"32023R1804","2023-10-12","true"
"32023R1805","2023-10-12","true"
"32023R1806","2023-09-23","false"
"32023R1807","2023-09-23","false"
"32023R1808","2023-10-12","true"
"32023R1975","2023-09-25","true"
"32023R1976","2023-09-25","true"
"32023R2048","2023-09-30","true"
"32023R2049","2023-10-16","true"
"32023R2053","2023-10-17","true"
"32023R2054","2023-10-17","true"
"32023R2055","2023-10-17","true"
"32023R2056","2023-10-17","true"
"32023R2057","2023-09-30","true"
"32023R2058","2023-09-27","true"
"32023R2059","2023-09-27","true"
"32023R2060","2023-09-27","true"
"32023R2070","2023-10-18","true"
"32023R2071","2023-10-18","true"
"32023R2072","2013-11-27","false"
"32023R2080","2023-07-01","true"
"32023R2081","2023-09-30","true"
"32023R2082","2023-09-30","false"
"32023R2083","2023-10-19","true"
"32023R2084","2023-09-30","true"
"32023R2085","2023-09-29","true"
"32023R2086","2023-10-19","true"
"32023R2087","2023-10-19","true"
"32023R2088","2023-10-19","true"
"32023R2089","2023-10-19","true"
"32023R2090","2023-09-29","true"
"32023R2091","2023-09-29","true"
"32023R2092","2023-10-01","false"
"32023R2104","2023-10-24","true"
"32023R2108","2023-10-29","true"
"32023R2110","2023-10-31","true"
"32023R2117","2023-11-02","true"
"32023R2120","2023-10-14","true"
"32023R2121","2023-10-11","true"
"32023R2122","2023-11-07","true"
"32023R2124","2023-11-01","true"
"32023R2125","2023-10-11","true"
"32023R2131","2023-10-31","true"
"32023R2136","2023-11-02","true"
"32023R2137","2023-11-02","true"
"32023R2138","2023-11-02","true"
"32023R2139","2023-11-02","true"
"32023R2140","2023-11-02","true"
"32023R2141","2023-10-23","true"
"32023R2144","2023-11-02","true"
"32023R2145","2023-11-06","true"
"32023R2146","2023-11-02","true"
"32023R2147","2023-10-12","true"
"32023R2148","2023-11-02","true"
"32023R2149","2023-11-01","true"
"32023R2150","2023-11-01","true"
"32023R2155","2023-10-21","true"
"32023R2156","2023-11-07","true"
"32023R2157","2023-10-25","true"
"32023R2158","2023-10-19","true"
"32023R2159","2023-10-19","true"
"32023R2162","2023-11-07","true"
"32023R2163","2023-11-07","true"
"32023R2164","2023-11-06","true"
"32023R2167","2023-10-17","false"
"32023R2168","2023-10-17","false"
"32023R2169","2023-10-19","true"
"32023R2171","2023-11-02","true"
"32023R2173","2023-11-06","true"
"32023R2174","2023-11-06","true"
"32023R2175","2023-11-07","true"
"32023R2177","2023-11-05","true"
"32023R2178","2023-11-07","true"
"32023R2179","2023-11-06","true"
"32023R2180","2023-10-18","true"
"32023R2181","2023-11-02","true"
"32023R2182","2023-11-06","true"
"32023R2183","2023-11-08","true"
"32023R2184","2023-11-06","true"
"32023R2185","2023-10-13","true"
"32023R2186","2023-10-02","true"
"32023R2194","2023-11-09","true"
"32023R2196","2023-10-18","true"
"32023R2197","2023-11-09","true"
"32023R2200","2023-11-09","true"
"32023R2202","2013-05-15","true"
"32023R2203","2023-11-12","true"
"32023R2210","2023-11-12","true"
"32023R2213","2023-10-19","true"
"32023R2214","2023-11-13","true"
"32023R2215","2023-11-13","true"
"32023R2217","2023-11-07","false"
"32023R2218","2023-11-07","true"
"32023R2219","2023-11-12","true"
"32023R2220","2023-11-12","true"
"32023R2222","2023-10-26","true"
"32023R2224","2023-10-22","true"
"32023R2229","2023-11-15","true"
"32023R2230","2023-03-02","true"
"32023R2286","2023-10-25","false"
"32023R2297","2023-11-16","true"
"32023R2298","2023-11-14","true"
"32023R2364","2023-11-20","true"
"32023R2379","2023-10-23","true"
"32023R2381","2023-10-25","true"
"32023R2382","2023-10-25","true"
"32023R2384","2023-10-26","true"
"32023R2387","2023-10-22","true"
"32023R2389","2023-10-26","true"
"32023R2391","2023-10-25","true"
"32023R2395","2023-10-01","true"
"32023R2396","2023-10-04","true"
"32023R2399","2022-08-25","true"
"32023R2405","2023-11-20","true"
"32023R2406","2023-10-25","true"
"32023R2411","2023-11-16","true"
"32023R2414","2023-10-27","true"
"32023R2418","2023-10-27","true"
"32023R2419","2023-10-30","true"
"32023R2421","2023-10-26","true"
"32023R2429","2023-11-23","true"
"32023R2430","2023-11-23","true"
"32023R2431","2023-11-19","true"
"32023R2435","2023-10-28","true"
"32023R2437","2023-10-27","true"
"32023R2438","2023-11-20","true"
"32023R2439","2023-11-20","true"
"32023R2441","2023-11-23","true"
"32023R2444","2023-10-27","true"
"32023R2445","2023-11-16","true"
"32023R2448","2023-10-27","true"
"32023R2449","2023-11-27","true"
"32023R2450","2023-11-19","true"
"32023R2451","2023-11-23","true"
"32023R2452","2023-11-23","true"
"32023R2455","2023-11-28","true"
"32023R2456","2023-11-11","true"
"32023R2457","2023-11-01","true"
"32023R2458","2023-11-06","true"
"32023R2459","2023-11-07","true"
"32023R2460","2023-11-07","true"
"32023R2462","2023-11-07","true"
"32023R2464","2023-11-28","true"
"32023R2465","2023-11-28","true"
"32023R2466","2023-11-28","true"
"32023R2468","2023-11-10","true"
"32023R2469","2023-11-04","true"
"32023R2476","2023-01-01","false"
"32023R2477","2023-11-27","true"
"32023R2480","2023-11-20","false"
"32023R2482","2023-11-15","true"
"32023R2483","2023-12-03","true"
"32023R2485","2023-12-11","true"
"32023R2486","2023-12-11","true"
"32023R2489","2023-11-30","true"
"32023R2490","2023-11-30","true"
"32023R2491","2023-11-30","true"
"32023R2493","2023-12-06","true"
"32023R2495","2023-12-06","true"
"32023R2496","2023-12-06","true"
"32023R2497","2023-12-06","true"
"32023R2500","2023-11-14","true"
"32023R2501","2023-11-11","true"
"32023R2502","2023-12-03","true"
"32023R2504","2023-11-11","true"
"32023R2506","2023-11-11","true"
"32023R2507","2023-11-11","true"
"32023R2510","2023-12-06","true"
"32023R2512","2023-12-05","true"
"32023R2513","2023-11-20","true"
"32023R2514","2023-11-18","true"
"32023R2515","2023-12-04","true"
"32023R2519","2023-12-04","true"
"32023R2526","2023-12-10","true"
"32023R2527","2023-12-10","true"
"32023R2529","2023-12-10","true"
"32023R2533","2023-12-12","true"
"32023R2534","2024-01-01","true"
"32023R2535","2023-12-07","true"
"32023R2536","2023-12-07","true"
"32023R2537","2023-11-21","true"
