"celex","date"
"31988R0996","1988-04-15"
"31995R2239","1995-09-22"
"31985R2385","1985-08-20"
"32007R0386","2007-04-10"
"31978R1067","1978-05-23"
"31979R0751","1979-04-18"
"31992R0582","1992-03-06"
"32017R0627","2017-04-03"
"31983R0121","1983-01-20"
"31981R1759","1981-06-30"
"31983R2354","1983-08-19"
"31998R2832","1998-12-28"
"32001R1278","2001-06-28"
"31982R0035","1982-01-08"
"32006R0259","2006-02-15"
"31977R1324","1977-06-22"
"32005R2009","2005-12-08"
"31987R2352","1987-07-31"
"32002R0069","2002-01-15"
"32005R1223","2005-07-28"
"31984R2916","1984-10-18"
"31982R2640","1982-09-30"
"32002R1153","2002-06-28"
"31996R1752","1996-09-10"
"31987R3004","1987-10-07"
"32010R0652","2010-07-22"
"31978R2592","1978-11-04"
"31976R1674","1976-07-10"
"31995R2344","1995-10-04"
"31971R1515","1971-07-15"
"31991R1898","1991-06-29"
"31991R2138","1991-07-20"
"31970R0964","1970-05-28"
"31998R2715","1998-12-14"
"32003R0379","2003-02-28"
"31978R1728","1978-07-24"
"31971R2274","1971-10-26"
"31998R2012","1998-09-22"
"32002R0411","2002-03-04"
"32010R1247","2010-12-21"
"31999R0336","1999-02-12"
"31972R1607","1972-07-28"
"31970R0439","1970-03-10"
"31992R0951","1992-04-16"
"31990R2284","1990-08-02"
"32004R0398","2004-03-02"
"31985R3708","1985-12-10"
"31992R3725","1992-12-03"
"32014R0540","2014-04-16"
"32004R2267","2004-12-20"
"31979R0215","1979-02-05"
"32007R0733","2007-02-22"
"31981R2462","1981-07-27"
"32005R1175","2005-07-18"
"32002R0696","2002-04-22"
"31992R3201","1992-10-27"
"31987R4075","1987-12-18"
"31980R1768","1980-07-04"
"31976R1282","1976-06-02"
"32012R0702","2012-07-30"
"31979R1849","1979-08-21"
"31980R3331","1980-12-19"
"31991R0838","1991-04-04"
"32007R1464","2007-12-12"
"31986R1999","1986-06-28"
"31992R0084","1992-01-16"
"32003R0408","2003-03-05"
"31998R1935","1998-09-10"
"31974R0450","1974-02-23"
"31974R2348","1974-09-14"
"31968R0696","1968-06-07"
"32007R0516","2007-05-10"
"32007R0238","2007-03-06"
"31990R0099","1990-01-16"
"31992R2118","1992-07-30"
"31981R0156","1981-01-21"
"31987R0503","1987-02-17"
"31992R1426","1992-06-01"
"31987R1783","1987-06-27"
"31973R3178","1973-11-24"
"31990R1920","1990-07-06"
"31981R1535","1981-05-19"
"32005R2122","2005-12-22"
"31969R1731","1969-09-01"
"31980R0430","1980-02-22"
"31990R0602","1990-03-13"
"31993R1645","1993-06-29"
"31995R2449","1995-10-19"
"32002R1544","2002-08-29"
"31981R1901","1981-07-10"
"31969R1397","1969-07-17"
"31993R2818","1993-10-14"
"31981R1590","1981-06-10"
"32015R1284","2015-07-23"
"31970R0496","1970-03-17"
"32006R1120","2006-07-20"
"31993R3601","1993-12-21"
"32014R1343","2014-12-17"
"32011R0097","2011-02-03"
"31994R0269","1994-02-05"
"31997R2052","1997-10-20"
"32001R0011","2001-01-04"
"31996R0290","1996-02-14"
"31999R2056","1999-09-29"
"31978R1565","1978-07-07"
"31973R3265","1973-11-30"
"32004R1469","2004-08-18"
"32002R2226","2002-12-13"
"32005R1503","2005-09-16"
"32006R1859","2006-12-15"
"31993R2194","1993-08-05"
"31969R1992","1969-10-10"
"32007R0408","2007-04-16"
"32006R1738","2006-11-23"
"31977R0534","1977-03-15"
"31975R2459","1975-09-27"
"32011R1345","2011-12-19"
"31998R1176","1998-06-05"
"31988R2538","1988-08-13"
"31973R3021","1973-11-07"
"31978R0920","1978-05-03"
"31989R2223","1989-07-25"
"32001R1123","2001-06-07"
"31980R1284","1980-05-23"
"32003R0095","2003-01-20"
"31982R2594","1982-09-28"
"31979R0041","1979-01-11"
"31971R0490","1971-03-09"
"31986R1291","1986-04-30"
"31970R2627","1970-12-24"
"31985R2428","1985-08-28"
"32017R0566","2016-05-18"
"31990R0355","1990-02-10"
"31990R3475","1990-11-29"
"31986R0593","1986-02-28"
"31998R2260","1998-10-20"
"31973R0223","1973-01-31"
"31981R3471","1981-12-04"
"32007R1045","2007-09-10"
"31969R2608","1969-12-15"
"31986R0410","1986-02-24"
"31983R0897","1983-04-15"
"31994R1788","1994-07-21"
"31996R1819","1996-09-19"
"31987R2232","1987-07-23"
"31982R0136","1982-01-19"
"32005R0600","2005-04-18"
"31988R3347","1988-10-29"
"32015R2282","2015-11-27"
"31988R0809","1988-03-14"
"32003R0916","2003-05-26"
"31984R0785","1984-03-28"
"31980R1029","1980-04-28"
"31973R2218","1973-08-15"
"31994R1201","1994-05-28"
"31981R0562","1981-01-20"
"31993R0403","1993-02-24"
"31971R1180","1971-06-04"
"31973R2483","1973-09-13"
"32005R0236","2005-02-10"
"31987R1168","1987-04-29"
"31987R3241","1987-10-29"
"31998R1954","1998-09-14"
"31991R2871","1991-10-01"
"31989R2674","1989-09-05"
"31986R2459","1986-07-30"
"31972R1143","1972-05-30"
"31987R2717","1987-09-10"
"31994R2077","1994-08-19"
"31994R1755","1994-07-18"
"31995R1080","1995-05-12"
"31973R2691","1973-10-04"
"31996R0289","1996-02-14"
"31983R2886","1983-10-15"
"31998R2657","1998-12-09"
"31970R0966","1970-05-25"
"31992R0413","1992-02-19"
"31983R3143","1983-11-09"
"31976R2804","1976-11-19"
"31969R1127","1969-06-19"
"31970R1948","1970-09-30"
"31988R4049","1988-12-24"
"31990R2269","1990-08-01"
"31990R2117","1990-07-24"
"31989R3986","1989-12-21"
"31980R2308","1980-09-03"
"32012R0268","2012-01-25"
"31989R0822","1989-03-30"
"31983R3145","1983-11-09"
"31997R1017","1997-06-05"
"31994R0742","1994-03-31"
"31978R1261","1978-06-12"
"32004R1831","2004-10-21"
"31985R0532","1985-03-01"
"32005R1816","2005-11-07"
"32007R0943","2007-08-08"
"31988R1134","1988-04-28"
"31994R1676","1994-07-07"
"32009R0092","2009-01-30"
"31993R0816","1993-04-06"
"31972R2588","1972-12-09"
"31972R1855","1972-08-30"
"31992R2437","1992-08-22"
"31977R1012","1977-05-14"
"31992R3160","1992-10-31"
"31969R2407","1969-12-04"
"31985R0167","1985-01-22"
"31989R2695","1989-09-07"
"31987R1087","1987-04-22"
"31995R1910","1995-08-02"
"31991R1496","1991-06-03"
"31967R0587","1967-09-19"
"31995R1222","1995-05-30"
"32015R0428","2015-03-10"
"32001R0224","2001-02-01"
"32007R1260","2007-10-09"
"32005R1056","2005-06-27"
"31989R0452","1989-02-20"
"31994R1016","1994-04-26"
"32000R2579","2000-11-17"
"32008R0106","2008-01-15"
"31997R0127","1997-01-20"
"32002R2346","2002-12-19"
"31992R0755","1992-03-23"
"32009R0177","2009-03-05"
"31994R1650","1994-07-07"
"31991R3208","1991-10-31"
"31987R0058","1987-01-10"
"31990R2668","1990-09-17"
"31990R3879","1990-12-21"
"31993R0962","1993-04-24"
"31992R3788","1992-12-28"
"32015R0931","2015-06-17"
"31993R0558","1993-03-10"
"31973R1551","1973-06-13"
"31976R0651","1976-03-24"
"31978R1798","1978-07-28"
"32009R0367","2009-05-05"
"31998R1682","1998-07-29"
"31971R0405","1971-02-26"
"32010R1229","2010-12-20"
"31999R1584","1999-07-20"
"31992R2688","1992-09-17"
"31982R0798","1982-04-05"
"31985R1373","1985-05-27"
"31994R2599","1994-10-27"
"31973R2179","1973-08-10"
"31983R1189","1983-05-19"
"31991R1574","1991-06-12"
"31982R0860","1982-04-15"
"31969R1724","1969-08-30"
"31969R0651","1969-04-09"
"31997R0943","1997-05-27"
"31978R2274","1978-09-30"
"31987R0069","1987-01-12"
"31974R0031","1974-01-05"
"31968R0311","1968-03-19"
"31990R0328","1990-02-08"
"31998R0742","1998-04-02"
"32003R1001","2003-06-12"
"31992R1029","1992-04-28"
"31996R1467","1996-07-25"
"31990R2529","1990-09-01"
"32005R1062","2005-07-06"
"31998R0021","1998-01-07"
"32001R0230","2001-02-02"
"31989R1758","1989-06-20"
"31987R3098","1987-10-17"
"31971R1579","1971-07-20"
"31973R0264","1973-02-01"
"31994R1298","1994-06-04"
"32006R0106","2006-01-20"
"31995R1515","1995-06-29"
"31995R1414","1995-06-22"
"31998R2265","1998-10-21"
"31994R1000","1994-04-29"
"32013R1366","2013-12-18"
"31995R1887","1995-07-28"
"32006R1569","2006-10-19"
"32002R1693","2002-09-25"
"31978R0524","1978-03-15"
"32012R1191","2012-12-12"
"31970R1470","1970-07-20"
"31995R1640","1995-07-05"
"31978R2927","1978-12-14"
"31995R2140","1995-09-07"
"31983R0878","1983-04-15"
"32009R0749","2009-08-17"
"31990R2562","1990-07-30"
"32000R2547","2000-11-17"
"31999R1822","1999-08-20"
"31976R1203","1976-05-21"
"31998R0140","1998-01-21"
"31992R2404","1992-08-19"
"32004R1724","2004-10-01"
"31996R0015","1996-01-04"
"31984R2631","1984-09-17"
"31995R1268","1995-06-02"
"32003R1600","2003-09-12"
"31989R0614","1989-03-10"
"31979R2363","1979-10-27"
"31968R0276","1968-03-08"
"31995R2016","1995-08-21"
"31981R3227","1981-11-09"
"31998R1781","1998-08-13"
"31988R1925","1988-06-30"
"31991R3093","1991-10-24"
"31975R1966","1975-07-31"
"31998R2036","1998-09-24"
"31977R2178","1977-10-01"
"31979R2864","1979-12-19"
"31971R1435","1971-07-07"
"31998R2852","1998-12-30"
"31983R2986","1983-10-26"
"31996R0711","1996-04-19"
"32001R0489","2001-03-09"
"31991R1151","1991-05-04"
"31988R1581","1988-06-08"
"31989R2192","1989-07-21"
"31978R1955","1978-08-15"
"31990R3717","1990-12-19"
"31990R0765","1990-03-30"
"32009R0832","2009-09-10"
"32001R0778","2001-04-20"
"31998R2494","1998-11-18"
"31986R0823","1986-03-21"
"31999R2466","1999-11-22"
"31994R1964","1994-07-28"
"32017R0059","2016-12-14"
"31991R0451","1991-02-27"
"31986R2405","1986-07-30"
"31975R1121","1975-04-29"
"31991R1970","1991-07-04"
"31994R2120","1994-08-29"
"31976R0243","1976-02-04"
"31969R0027","1969-01-08"
"31983R2848","1983-10-13"
"31999R1789","1999-08-12"
"31993R1908","1993-07-14"
"31978R2889","1978-12-07"
"31985R1130","1985-05-01"
"32004R0326","2004-02-24"
"31963R0067","1963-07-05"
"31981R0766","1981-03-26"
"31974R3078","1974-12-05"
"32002R0317","2002-02-20"
"31997R2165","1997-10-31"
"32001R2222","2001-11-15"
"31983R0247","1983-02-01"
"31978R0974","1978-05-12"
"31975R0025","1975-01-07"
"31979R2965","1979-12-18"
"32002R1142","2002-06-27"
"31991R2437","1991-08-09"
"31994R0463","1994-03-01"
"31982R3121","1982-11-22"
"31968R1035","1968-07-24"
"31987R1733","1987-06-23"
"32000R2812","2000-12-21"
"31979R2790","1979-12-10"
"31991R2010","1991-07-11"
"32009R0090","2009-01-29"
"31974R0549","1974-03-08"
"32001R0487","2001-03-09"
"31981R3399","1981-11-27"
"31972R1860","1972-08-31"
"31973R0031","1973-01-06"
"31983R0421","1983-02-22"
"31985R3813","1985-12-23"
"31993R2382","1993-08-28"
"31987R4032","1987-12-31"
"32015R2073","2015-11-16"
"31975R0170","1975-01-24"
"31999R1879","1999-08-31"
"31973R1852","1973-07-10"
"31992R2980","1992-10-14"
"31999R0163","1999-01-22"
"31994R2742","1994-11-10"
"31973R2223","1973-08-10"
"31970R1920","1970-09-25"
"31984R1273","1984-05-09"
"31980R2937","1980-11-13"
"31995R2743","1995-11-27"
"31985R1055","1985-04-23"
"31989R3691","1989-12-04"
"31990R1205","1990-05-07"
"32010R0641","2010-07-07"
"31978R3167","1978-12-19"
"32013R0501","2013-05-29"
"31972R2844","1972-12-19"
"31992R3413","1992-11-23"
"31985R1502","1985-05-23"
"31985R0320","1985-02-06"
"31989R3060","1989-10-11"
"31998R0026","1998-01-07"
"31990R1882","1990-07-04"
"32006R1129","2006-07-24"
"31977R1314","1977-06-21"
"31982R2287","1982-08-20"
"31991R0966","1991-04-17"
"31992R2961","1992-10-14"
"31993R1648","1993-06-29"
"32007R1344","2007-11-16"
"32011R1165","2011-11-15"
"31989R1344","1989-05-18"
"31990R1755","1990-06-27"
"31986R1022","1986-04-08"
"32000R1586","2000-07-19"
"32002R0628","2002-04-11"
"31973R1461","1973-05-16"
"31972R2804","1972-12-30"
"31995R1781","1995-07-24"
"31977R0608","1977-03-23"
"32011R0731","2011-07-22"
"31996R2328","1996-12-04"
"31992R0758","1992-03-28"
"31995R1562","1995-06-29"
"31994R2509","1994-10-18"
"31978R3068","1978-12-28"
"31975R2895","1975-11-05"
"31976R2661","1976-10-29"
"31992R0157","1992-01-25"
"31989R3791","1989-12-16"
"31994R2091","1994-08-24"
"31973R1514","1973-06-08"
"31997R0641","1997-04-14"
"31986R0977","1986-03-24"
"31994R1116","1994-05-16"
"31977R0221","1977-02-02"
"32008R0562","2008-06-18"
"31986R1083","1986-04-16"
"31976R0777","1976-04-05"
"32007R0541","2007-05-16"
"31991R2518","1991-08-23"
"32003R0557","2003-03-27"
"31999R0909","1999-04-30"
"31976R0213","1976-01-31"
"31990R0572","1990-03-07"
"31973R1798","1973-07-05"
"32003R0314","2003-02-19"
"31989R2341","1989-08-01"
"31987R1715","1987-06-19"
"31965R0021","1965-03-02"
"31999R2117","1999-10-05"
"31984R0610","1984-03-09"
"31975R1772","1975-07-11"
"32014R0179","2013-11-06"
"31976R0828","1976-04-09"
"31999R1933","1999-09-09"
"31970R0914","1970-05-22"
"31987R0246","1987-01-27"
"31990R0170","1990-01-25"
"31983R0642","1983-03-15"
"32000R1686","2000-07-28"
"31997R1282","1997-07-02"
"32000R1098","2000-05-24"
"31982R2116","1982-07-31"
"31991R0785","1991-03-28"
"31978R1397","1978-06-20"
"31975R2368","1975-09-17"
"31969R1925","1969-10-01"
"31983R0487","1983-02-28"
"31970R0995","1970-05-30"
"32005R0163","2005-01-31"
"31982R3423","1982-12-21"
"32014R1258","2014-11-24"
"31977R1221","1977-06-09"
"31995R1340","1995-06-13"
"31992R1965","1992-07-16"
"31989R1038","1989-04-21"
"31981R0877","1981-02-10"
"32006R2008","2006-12-22"
"31972R1870","1972-09-01"
"31988R1193","1988-04-29"
"32000R1369","2000-06-27"
"31986R0405","1986-02-22"
"31995R1283","1995-06-06"
"32001R0776","2001-04-20"
"32007R0030","2007-01-15"
"32003R1982","2003-10-21"
"31983R1910","1983-07-14"
"31992R2020","1992-07-23"
"31987R2704","1987-09-09"
"31985R1855","1985-07-02"
"32000R2015","2000-09-25"
"31995R0912","1995-04-25"
"32005R0579","2005-04-14"
"31975R0092","1975-01-16"
"32010R0016","2010-01-08"
"31990R1413","1990-05-28"
"32014R0618","2014-06-02"
"32004R1023","2004-05-26"
"31971R1582","1971-07-24"
"31985R2467","1985-08-31"
"32004R0176","2004-01-30"
"31998R2398","1998-11-05"
"31984R2207","1984-07-30"
"31977R1916","1977-08-25"
"32015R0075","2015-01-19"
"31971R1966","1971-09-11"
"31995R1350","1995-06-14"
"31983R1783","1983-07-01"
"31992R2901","1992-10-06"
"31970R2613","1970-12-15"
"31975R3236","1975-12-12"
"31971R0262","1971-02-06"
"31995R2428","1995-10-16"
"31982R1391","1982-06-05"
"31973R1492","1973-06-07"
"31990R0296","1990-02-03"
"31990R3184","1990-10-31"
"32007R1340","2007-11-15"
"32017R1235","2017-07-06"
"32015R0730","2015-04-16"
"31991R2467","1991-08-13"
"32007R1353","2007-11-20"
"31977R1288","1977-06-16"
"31979R1842","1979-08-18"
"32003R1533","2003-08-29"
"31972R0928","1972-05-05"
"32007R0334","2007-03-28"
"31996R1638","1996-08-14"
"31987R3775","1987-12-16"
"31992R2918","1992-10-08"
"31964R0054","1964-05-22"
"31995R1339","1995-06-13"
"31982R1498","1982-06-11"
"32011R0311","2011-03-31"
"31970R0575","1970-03-27"
"32005R1767","2005-10-27"
"31969R1853","1969-09-20"
"31995R0148","1995-01-27"
"31993R1472","1993-06-16"
"31982R2842","1982-10-27"
"31993R0189","1993-01-30"
"32003R1823","2003-10-15"
"31972R0054","1972-01-10"
"31986R2002","1986-06-28"
"31987R0486","1987-02-18"
"32005R2045","2005-12-14"
"32004R0444","2004-03-10"
"32000R1725","2000-08-02"
"31987R2268","1987-07-30"
"32001R0775","2001-04-20"
"31983R2727","1983-10-01"
"31979R1392","1979-07-04"
"31999R1157","1999-06-01"
"31988R1284","1988-05-10"
"31975R3119","1975-11-28"
"32001R2272","2001-11-22"
"31974R0197","1974-01-25"
"31979R0596","1979-03-30"
"31973R2965","1973-11-01"
"31985R2422","1985-08-29"
"31987R0423","1987-02-12"
"32004R1394","2004-07-30"
"31981R0602","1981-03-07"
"31973R0498","1973-01-31"
"31989R1363","1989-05-20"
"31996R0991","1996-06-03"
"31972R1523","1972-07-18"
"31999R0127","1999-01-20"
"31973R2580","1973-09-22"
"31997R1813","1997-09-19"
"31976R0482","1976-03-04"
"31998R1944","1998-09-11"
"31986R1158","1986-04-22"
"31981R2683","1981-09-17"
"31970R2555","1970-12-15"
"31991R1163","1991-05-04"
"31973R2308","1973-08-25"
"31987R0557","1987-02-26"
"31988R3205","1988-10-17"
"31993R0743","1993-03-17"
"31992R3817","1992-12-28"
"31985R0679","1985-03-18"
"32006R1583","2006-10-23"
"31986R1649","1986-05-26"
"31996R1253","1996-06-27"
"32005R0837","2005-05-23"
"31991R1355","1991-05-24"
"31988R4259","1988-12-19"
"31994R1500","1994-06-21"
"32008R0865","2008-08-27"
"32006R0486","2006-03-20"
"31984R0988","1984-03-31"
"31973R2034","1973-07-28"
"31990R2968","1990-10-16"
"31983R0308","1983-02-08"
"32013R0029","2013-01-15"
"31975R0994","1975-04-18"
"31988R3885","1988-12-13"
"31992R1210","1992-05-12"
"31989R3516","1989-11-25"
"31983R0953","1983-04-22"
"32003R1141","2003-06-27"
"31988R2835","1988-09-15"
"31987R3532","1987-11-24"
"31990R1932","1990-07-07"
"32005R0014","2005-01-05"
"31984R0928","1984-04-05"
"31987R2314","1987-08-01"
"32002R1448","2002-08-08"
"31975R2809","1975-10-29"
"31982R0324","1982-02-12"
"32001R1201","2001-06-18"
"32010R0663","2010-07-23"
"31978R2930","1978-12-14"
"31973R1206","1973-05-11"
"31976R1810","1976-07-28"
"31990R2131","1990-07-26"
"31982R3002","1982-11-11"
"32002R0534","2002-03-22"
"31988R2613","1988-08-23"
"31970R0125","1970-01-24"
"32001R0596","2001-03-28"
"31991R1580","1991-06-11"
"31996R0823","1996-05-03"
"32017R1502","2017-06-02"
"31985R1915","1985-07-08"
"31988R3406","1988-11-01"
"31982R2227","1982-08-12"
"32002R0463","2002-03-14"
"31989R2018","1989-07-06"
"31980R0888","1980-04-12"
"31995R1246","1995-05-31"
"31990R0809","1990-03-31"
"32003R1468","2003-08-19"
"31987R2449","1987-08-14"
"32012R0024","2012-01-12"
"31978R0057","1978-01-13"
"31972R2251","1972-10-26"
"31988R0654","1988-03-12"
"31979R1665","1979-08-01"
"31977R2596","1977-11-26"
"31971R0659","1971-03-30"
"31978R2184","1978-09-19"
"31973R0135","1973-01-15"
"31988R1482","1988-05-30"
"31987R0446","1987-02-13"
"32007R0139","2007-02-14"
"32001R0991","2001-05-21"
"32015R0591","2015-03-31"
"31992R1559","1992-06-19"
"31993R3032","1993-11-04"
"31985R3402","1985-12-02"
"31977R2360","1977-10-28"
"31987R2939","1987-10-01"
"32010R0317","2010-04-16"
"32014R0996","2014-09-18"
"32015R1579","2015-09-09"
"31979R1639","1979-07-24"
"31997R1903","1997-09-30"
"31986R0078","1986-01-17"
"31998R0075","1998-01-12"
"31987R2832","1987-09-24"
"31979R3072","1979-12-18"
"32001R2317","2001-11-29"
"32004R1632","2004-09-17"
"31991R1676","1991-06-15"
"32014R0174","2014-02-25"
"32017R0693","2017-04-07"
"32000R0889","2000-04-28"
"31995R1637","1995-07-05"
"31999R0018","1999-01-07"
"31982R3486","1982-12-10"
"32015R0763","2015-05-12"
"31998R1553","1998-07-17"
"31994R0946","1994-04-28"
"32012R1180","2012-12-10"
"31997R0837","1997-05-07"
"31982R1206","1982-05-18"
"31981R0954","1981-04-07"
"31991R3279","1991-11-09"
"31994R2166","1994-09-03"
"32017R0407","2017-03-08"
"32003R0310","2003-02-18"
"31979R0327","1979-02-19"
"31983R2267","1983-08-08"
"31989R2932","1989-09-30"
"32001R0915","2001-05-10"
"31988R2453","1988-08-04"
"32002R1115","2002-06-26"
"32001R0779","2001-04-20"
"32001R0013","2001-01-04"
"32013R0338","2013-04-15"
"31987R3543","1987-11-26"
"31996R0482","1996-03-19"
"31989R3738","1989-12-13"
"31996R1110","1996-06-20"
"31981R1054","1981-04-21"
"31970R1861","1970-09-16"
"31997R2490","1997-12-12"
"32012R1159","2012-12-07"
"31968R0458","1968-04-12"
"31980R2062","1980-07-31"
"31973R0784","1973-03-23"
"32006R0458","2006-03-20"
"32006R1221","2006-08-11"
"31970R0004","1970-01-03"
"31990R2795","1990-09-28"
"32002R0684","2002-04-19"
"32011R0756","2011-07-27"
"31980R1457","1980-06-09"
"32010R0375","2010-05-03"
"31978R0133","1978-01-26"
"31982R1364","1982-06-03"
"31990R0401","1990-02-17"
"31984R1721","1984-06-21"
"31975R1195","1975-05-07"
"32009R0648","2009-07-23"
"31982R0951","1982-04-27"
"31988R0937","1988-04-09"
"32013R1328","2013-12-12"
"31974R1967","1974-07-23"
"32004R0477","2004-03-15"
"32004R0509","2004-03-18"
"32004R1598","2004-09-10"
"31999R0754","1999-04-12"
"31999R0159","1999-01-22"
"31999R0103","1999-01-15"
"32004R0739","2004-04-21"
"31978R0146","1978-01-25"
"31994R3239","1994-12-21"
"31991R1198","1991-05-09"
"31975R3280","1975-12-16"
"31982R2402","1982-09-02"
"32000R1697","2000-07-31"
"31988R3907","1988-12-16"
"31991R0279","1991-02-06"
"31988R4128","1988-12-29"
"31988R1701","1988-06-17"
"31986R1109","1986-04-17"
"32017R0673","2017-04-07"
"31991R3203","1991-11-01"
"31990R0119","1990-01-18"
"31994R1705","1994-07-14"
"32012R0356","2012-04-24"
"31989R3618","1989-12-01"
"31987R0338","1987-02-03"
"31983R0116","1983-01-17"
"31969R0585","1969-03-29"
"31996R0890","1996-05-15"
"31993R3393","1993-12-10"
"32011R0827","2011-08-12"
"31990R1155","1990-05-07"
"31983R1768","1983-06-30"
"32011R0156","2010-12-13"
"31987R1721","1987-06-16"
"31987R0799","1987-03-16"
"31984R2124","1984-07-23"
"31991R1734","1991-06-13"
"32009R1287","2009-11-27"
"32002R2370","2002-12-20"
"31996R0789","1996-04-22"
"31988R0476","1988-02-23"
"31999R2723","1999-12-17"
"31993R1108","1993-05-04"
"31991R2833","1991-09-23"
"31994R1733","1994-07-11"
"31983R2212","1983-07-29"
"31991R3434","1991-11-25"
"32000R0514","2000-03-09"
"31973R1892","1973-07-14"
"31993R1019","1993-04-30"
"31991R1161","1991-05-04"
"31976R1854","1976-07-30"
"31989R3679","1989-12-09"
"31977R0846","1977-04-25"
"32011R0832","2011-08-18"
"31989R0739","1989-03-23"
"31983R2655","1983-09-22"
"31993R3602","1993-12-21"
"31978R2470","1978-10-16"
"31990R0846","1990-04-02"
"31989R2375","1989-08-01"
"31970R2086","1970-10-20"
"31974R3265","1974-12-28"
"32008R1359","2008-11-28"
"31974R0440","1974-02-22"
"32016R2021","2016-06-02"
"31987R2891","1987-09-28"
"31976R0210","1976-01-31"
"31971R2863","1971-12-30"
"31977R2463","1977-11-07"
"31983R1916","1983-07-14"
"31979R3014","1979-12-29"
"31995R1244","1995-05-31"
"31989R1091","1989-04-28"
"32015R0564","2015-04-08"
"32007R1224","2007-10-19"
"31983R0827","1983-04-09"
"31992R2235","1992-07-31"
"31991R2399","1991-08-06"
"31969R1570","1969-08-08"
"31986R0967","1986-04-04"
"31984R2243","1984-07-31"
"31996R0124","1996-01-25"
"31994R0659","1994-03-24"
